taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID	isMarine	isFreshwater	isTerrestrial	isExtinct	isBrackish	vernacularName	source	language	isPreferredName
urn:lsid:marinespecies.org:taxname:101792	urn:lsid:marinespecies.org:taxname:101792	urn:lsid:marinespecies.org:taxname:101792	urn:lsid:marinespecies.org:taxname:101414		Brachyscelus	Brachyscelus	Brachyscelidae	Bate, C. S. (1861). On the morphology of some Amphipoda of the division Hyperina. <em>The Annals and Magazine of Natural History, series 3.</em> 8(43): 1-16, pl. 1.	1861	Animalia	Arthropoda	Malacostraca	Amphipoda	Brachyscelidae	Brachyscelus				Genus	Spence Bate, 1861	ICZN	accepted		2018-10-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Brachyscelus Spence Bate, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101792	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101792						1	0	0		0	ノコバウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101793	urn:lsid:marinespecies.org:taxname:101793	urn:lsid:marinespecies.org:taxname:101793	urn:lsid:marinespecies.org:taxname:101415		Cystisoma	Cystisoma	Cystisomatidae	Guérin-Méneville, F.E. (1842). Description d'un Crustace amphipode formant un genre nouveau dans la famille des Hyperines. <em>Revue Zoologique par la Société Cuvierienne, Juillet 1842.</em> 214-216.	1842	Animalia	Arthropoda	Malacostraca	Amphipoda	Cystisomatidae	Cystisoma				Genus	Guérin-Méneville, 1842	ICZN	accepted		2010-08-19	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Cystisoma Guérin-Méneville, 1842. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101793	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101793						1					フクロウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101417		Hyperia	Hyperia	Hyperiidae			Animalia	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Hyperia				Genus	Latreille, 1823	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperia Latreille, 1823. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101796	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101796						1	0	0	0	0	Quallenflohkrebse	Cole, T. C. H. (2017). Wörterbuch der Wirbellosen / Dictionary of Invertebrates. Latein-Deutsch-English. <em>2017.</em> Springer Spektrum: Berlin. ISBN 978-3-662-52869-3. XII, 574 pp.	DEU	0
urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101417		Hyperia	Hyperia	Hyperiidae			Animalia	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Hyperia				Genus	Latreille, 1823	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperia Latreille, 1823. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101796	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101796						1	0	0	0	0	jellyfish amphipods	Cole, T. C. H. (2017). Wörterbuch der Wirbellosen / Dictionary of Invertebrates. Latein-Deutsch-English. <em>2017.</em> Springer Spektrum: Berlin. ISBN 978-3-662-52869-3. XII, 574 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101796	urn:lsid:marinespecies.org:taxname:101417		Hyperia	Hyperia	Hyperiidae			Animalia	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Hyperia				Genus	Latreille, 1823	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperia Latreille, 1823. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101796	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101796						1	0	0	0	0	クラゲノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101797	urn:lsid:marinespecies.org:taxname:101797	urn:lsid:marinespecies.org:taxname:101797	urn:lsid:marinespecies.org:taxname:414835		Hyperioides	Hyperioides	Lestrigonidae	Chevreux, E. (1900). Amphipodes provenant des campagnes de "l'Hirondelle" 1885-1888. <em>Resultats des campagnes scientifiques du Prince Albert I de Monaco.</em> 16: iv + 195 pp.	1900	Animalia	Arthropoda	Malacostraca	Amphipoda	Lestrigonidae	Hyperioides				Genus	Chevreux, 1900	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperioides Chevreux, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101797	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101797						1	0	0	0	0	ホオカムリウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101798	urn:lsid:marinespecies.org:taxname:101798	urn:lsid:marinespecies.org:taxname:101798	urn:lsid:marinespecies.org:taxname:101417		Hyperoche	Hyperoche	Hyperiidae			Animalia	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Hyperoche				Genus	Bovallius, 1887	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperoche Bovallius, 1887. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101798	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101798						1	0	0	0	0	ハサミウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101800	urn:lsid:marinespecies.org:taxname:101800	urn:lsid:marinespecies.org:taxname:101800	urn:lsid:marinespecies.org:taxname:101417		Themisto	Themisto	Hyperiidae	Guérin, F. E. (1825). Encyclopédie Méthodique Histoire Naturelle. Entomologie, ou histoire  naturelle des Crustacés, des Arachnides et des Insectes par M. Latreille. Tome 10. <em>Paris.</em> 	1825	Animalia	Arthropoda	Malacostraca	Amphipoda	Hyperiidae	Themisto				Genus	Guérin, 1825	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Themisto Guérin, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101800	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101800						1	0	0	0	0	アシナガクラゲノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101801	urn:lsid:marinespecies.org:taxname:101801	urn:lsid:marinespecies.org:taxname:101801	urn:lsid:marinespecies.org:taxname:101418		Lanceola	Lanceola	Lanceolidae	Say, T. (1817-1818). An account of the Crustacea of the United States. <em>Journal of the Academy of Natural Sciences of Philadelphia.</em> 1(1):57-63, 65-80 (pl.), 97-101, 155-169 (1817); 1(2): 235-253, 313-319, 374-401, 423-441 (1818).	1817-1818	Animalia	Arthropoda	Malacostraca	Amphipoda	Lanceolidae	Lanceola				Genus	Say, 1818	ICZN	accepted		2022-01-05	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Lanceola Say, 1818. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101801	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101801						1	0	0	0	0	ランケオラ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101802	urn:lsid:marinespecies.org:taxname:101802	urn:lsid:marinespecies.org:taxname:101802	urn:lsid:marinespecies.org:taxname:101419		Mimonectes	Mimonectes	Mimonectidae	Bovallius, C. (1885). Mimonectes, a remarkable genus of Amphipoda Hyperidea. <em>Nova Acta Regiae Societatis Scientarum Upsaliensis, (Ser. 3).</em> 3, 1-16.	1885	Animalia	Arthropoda	Malacostraca	Amphipoda	Mimonectidae	Mimonectes				Genus	Bovallius, 1885	ICZN	accepted		2019-06-17	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Mimonectes Bovallius, 1885. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101802	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101802						1					ホソアシフクレノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101804	urn:lsid:marinespecies.org:taxname:101804	urn:lsid:marinespecies.org:taxname:101804	urn:lsid:marinespecies.org:taxname:101420		Phronima	Phronima	Phronimidae	Latreille, P. A. (1802). Histoire naturelle, générale et particulière des Crustacés et des Insectes. <em>Histoires des Cypris et des Cytherées.</em> 8 (4), 232-254.	1802	Animalia	Arthropoda	Malacostraca	Amphipoda	Phronimidae	Phronima				Genus	Latreille, 1802	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Phronima Latreille, 1802. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101804	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101804						1	0	0	0	0	タルマワシ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101805	urn:lsid:marinespecies.org:taxname:101805	urn:lsid:marinespecies.org:taxname:101805	urn:lsid:marinespecies.org:taxname:101421		Phrosina	Phrosina	Phrosinidae	Risso, A. (1822). Mémoire sur quelques nouveaux Crustacés observés dans la mer de Nice. <em>Journal de Physique, de Chimie et d'Histoire Naturelle.</em> 95: 241-248.	1822	Animalia	Arthropoda	Malacostraca	Amphipoda	Phrosinidae	Phrosina				Genus	Risso, 1822	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Phrosina Risso, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101805	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101805						1	0	0	0	0	ツノウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101806	urn:lsid:marinespecies.org:taxname:101806	urn:lsid:marinespecies.org:taxname:101806	urn:lsid:marinespecies.org:taxname:101421		Primno	Primno	Phrosinidae	Guérin-Méneville, F.E. (1836). Description des quelques genres nouveaux des crustacés appartenant à la famille des hypérines. <em>agasin de Zoologie.</em> 6, VII, pp. 1-12;pls. 17-19.	1836	Animalia	Arthropoda	Malacostraca	Amphipoda	Phrosinidae	Primno				Genus	Guérin-Méneville, 1836	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Primno Guérin-Méneville, 1836. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101806	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101806						1	0	0	0	0	トゲウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101807	urn:lsid:marinespecies.org:taxname:101807	urn:lsid:marinespecies.org:taxname:101807	urn:lsid:marinespecies.org:taxname:101422		Platyscelus	Platyscelus	Platyscelidae	Bate, C. S. (1861). On the morphology of some Amphipoda of the division Hyperina. <em>The Annals and Magazine of Natural History, series 3.</em> 8(43): 1-16, pl. 1.	1861	Animalia	Arthropoda	Malacostraca	Amphipoda	Platyscelidae	Platyscelus				Genus	Spence Bate, 1861	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Platyscelus Spence Bate, 1861. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101807	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101807						1	0	0	0	0	テングウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101809	urn:lsid:marinespecies.org:taxname:101809	urn:lsid:marinespecies.org:taxname:101809	urn:lsid:marinespecies.org:taxname:101424		Acanthoscina	Acanthoscina	Scinidae	Vosseler, J. (1900). Die verwandtschaftlichen Beziehungen der Sciniden und eine neue Gattung derselben (Acanthoscina). <em>Zoologischer Anzeiger.</em> 23, 662–678.	1900	Animalia	Arthropoda	Malacostraca	Amphipoda	Scinidae	Acanthoscina				Genus	Vosseler, 1900	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Acanthoscina Vosseler, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101809	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101809						1	0	0	0	0	アワセトゲノコギリ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101810	urn:lsid:marinespecies.org:taxname:101810	urn:lsid:marinespecies.org:taxname:101810	urn:lsid:marinespecies.org:taxname:101424		Scina	Scina	Scinidae	Prestandrea, N. (1833). Su di alcuni nuovi crustacei dei mari di Messina. <em>Effemeridi Scientifiche e Letterarie per La Sicilia.</em> 6: 3-14.	1833	Animalia	Arthropoda	Malacostraca	Amphipoda	Scinidae	Scina				Genus	Prestandrea, 1833	ICZN	accepted		2021-11-15	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Scina Prestandrea, 1833. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101810	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101810						1	0	0	0	0	ノコギリウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
urn:lsid:marinespecies.org:taxname:101811	urn:lsid:marinespecies.org:taxname:101811	urn:lsid:marinespecies.org:taxname:101811	urn:lsid:marinespecies.org:taxname:101425		Tryphana	Tryphana	Tryphanidae	Boeck, A. (1871). Crustacea amphipoda borealia et arctica. <em>Forhandlinger i Videnskabs-Selskabet i Christiania.</em> 1870: 83-280.	1871	Animalia	Arthropoda	Malacostraca	Amphipoda	Tryphanidae	Tryphana				Genus	Boeck, 1871	ICZN	accepted		2017-01-24	Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copila?-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Tryphana Boeck, 1871. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101811	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101811						1	0	0		0	マルウミノミ属	Japan Agency for Marine-Earth Science and Technology. (2009 onwards). Biological Information System for Marine Life (BISMaL). Accessed on 2018-11-21.	JPN	0
